date,close,light
20-Oct-09,37,4
21-Oct-09,17,4
22-Oct-09,9,4
23-Oct-09,9,4
24-Oct-09,17,4
25-Oct-09,50,4
26-Oct-09,26,7
27-Oct-09,72,7
28-Oct-09,51,4
29-Oct-09,90,3
30-Oct-09,17,3
31-Oct-09,19,3
1-Nov-09,141,3
2-Nov-09,23,3
3-Nov-09,57,10
4-Nov-09,8,3
5-Nov-09,13,17
6-Nov-09,6,16
7-Nov-09,4,17
8-Nov-09,19,17
9-Nov-09,7,17
10-Nov-09,8,16
11-Nov-09,9,16
12-Nov-09,2,17
13-Nov-09,2,3
14-Nov-09,8,3
15-Nov-09,2,3
16-Nov-09,3,3
17-Nov-09,1,5
18-Nov-09,2,4
19-Nov-09,0,17
20-Nov-09,7,10
7-Mar-10,0,13
8-Mar-10,1,13
9-Mar-10,2,13
10-Mar-10,4,15
11-Mar-10,14,15
12-Mar-10,16,14
13-Mar-10,1,14
14-Mar-10,0,14
15-Mar-10,0,14
16-Mar-10,1,14
17-Mar-10,0,14
18-Mar-10,3,14
19-Mar-10,10,14
20-Mar-10,0,12
21-Mar-10,0,12
22-Mar-10,0,12
23-Mar-10,2,11
24-Mar-10,3,4
25-Mar-10,5,4
26-Mar-10,2,4
27-Mar-10,0,4
28-Mar-10,0,4
29-Mar-10,2,4
30-Mar-10,2,4
31-Mar-10,13,4
1-Apr-10,10,4
2-Apr-10,12,4
3-Apr-10,15,4
4-Apr-10,5,4
5-Apr-10,6,4
6-Apr-10,22,4
7-Apr-10,9,4
8-Apr-10,2,4
9-Apr-10,3,4
10-Apr-10,10,4
11-Apr-10,56,4
12-Apr-10,17,4
13-Apr-10,20,4
14-Apr-10,6,4
15-Apr-10,16,4
16-Apr-10,21,16
17-Apr-10,5,16
18-Apr-10,0,17
19-Apr-10,2,14
20-Apr-10,7,4
21-Apr-10,9,4
22-Apr-10,3,4
23-Apr-10,8,14
24-Apr-10,22,17
25-Apr-10,60,17
26-Apr-10,6,17
27-Apr-10,4,17
28-Apr-10,2,17
29-Apr-10,26,17
30-Apr-10,29,4
1-May-10,17,4
2-May-10,21,4
3-May-10,10,4
4-May-10,7,6
5-May-10,193,6
6-May-10,27,4
7-May-10,7,4
8-May-10,10,4
9-May-10,5,4
10-May-10,12,4
11-May-10,8,14
12-May-10,9,14
13-May-10,4,17
14-May-10,41,17
15-May-10,30,17
16-May-10,11,17
17-May-10,4,17
18-May-10,0,17
19-May-10,10,4
20-May-10,12,4
21-May-10,2,4
22-May-10,16,4
23-May-10,14,4
24-May-10,7,4
23-Aug-10,5,4
24-Aug-10,0,4
25-Aug-10,7,4
26-Aug-10,6,4
27-Aug-10,2,4
28-Aug-10,2,4
29-Aug-10,3,4
30-Aug-10,2,4
31-Aug-10,2,17
1-Sep-10,2,17
2-Sep-10,61,14
3-Sep-10,37,17
4-Sep-10,36,14
5-Sep-10,47,14
6-Sep-10,15,14
7-Sep-10,8,14
8-Sep-10,18,14
9-Sep-10,33,14
10-Sep-10,11,14
11-Sep-10,13,14
12-Sep-10,43,17
13-Sep-10,66,17
14-Sep-10,49,16
15-Sep-10,27,16
16-Sep-10,10,17
17-Sep-10,8,17
18-Sep-10,16,17
19-Sep-10,66,17
20-Sep-10,21,17
21-Sep-10,9,17
22-Sep-10,45,17
23-Sep-10,29,14
24-Sep-10,15,14
25-Sep-10,41,6
26-Sep-10,278,4
27-Sep-10,142,4
28-Sep-10,59,4
29-Sep-10,52,4
30-Sep-10,41,4
1-Oct-10,38,4
2-Oct-10,20,4
3-Oct-10,82,4
4-Oct-10,69,4
5-Oct-10,22,14
6-Oct-10,28,16
7-Oct-10,125,12
8-Oct-10,18,12
9-Oct-10,21,10
10-Oct-10,60,6
11-Oct-10,71,6
12-Oct-10,138,4
13-Oct-10,78,4
14-Oct-10,54,4
15-Oct-10,14,6
16-Oct-10,17,11
17-Oct-10,50,7
18-Oct-10,24,6
19-Oct-10,15,14
21-Oct-10,17,17
22-Oct-10,15,16
23-Oct-10,4,14
24-Oct-10,5,4
27-Oct-10,7,14
28-Oct-10,8,14
29-Oct-10,41,13
30-Oct-10,8,16
31-Oct-10,24,16
1-Nov-10,9,16
2-Nov-10,3,16
3-Nov-10,2,16
4-Nov-10,10,14
5-Nov-10,2,13
6-Nov-10,5,13
7-Nov-10,5,16
8-Nov-10,2,16
9-Nov-10,1,13
10-Nov-10,4,6
11-Nov-10,1,4
12-Nov-10,2,7
13-Nov-10,8,7
14-Nov-10,3,7
15-Nov-10,2,7
16-Nov-10,3,7
17-Nov-10,2,7
18-Nov-10,3,7
19-Nov-10,0,4
20-Nov-10,0,7
22-Nov-10,4,7
23-Nov-10,2,7
24-Nov-10,1,7
5-Mar-11,3,12
7-Mar-11,1,12
8-Mar-11,1,12
9-Mar-11,0,12
10-Mar-11,0,12
11-Mar-11,0,12
12-Mar-11,5,11
13-Mar-11,0,11
14-Mar-11,1,11
15-Mar-11,0,11
16-Mar-11,0,12
17-Mar-11,17,12
18-Mar-11,2,12
19-Mar-11,1,12
20-Mar-11,1,12
21-Mar-11,7,12
22-Mar-11,0,12
23-Mar-11,3,12
24-Mar-11,2,5
25-Mar-11,0,3
26-Mar-11,0,3
27-Mar-11,0,3
28-Mar-11,0,3
29-Mar-11,0,3
30-Mar-11,1,3
31-Mar-11,0,3
1-Apr-11,2,5
2-Apr-11,3,5
3-Apr-11,4,5
4-Apr-11,7,5
5-Apr-11,3,3
6-Apr-11,16,3
10-Apr-11,8,3
11-Apr-11,4,3
12-Apr-11,4,3
13-Apr-11,11,3
14-Apr-11,26,3
15-Apr-11,7,3
16-Apr-11,4,3
17-Apr-11,2,3
18-Apr-11,1,3
19-Apr-11,0,3
20-Apr-11,22,9
21-Apr-11,0,9
22-Apr-11,8,9
24-Apr-11,26,9
25-Apr-11,25,9
26-Apr-11,7,9
27-Apr-11,47,4
28-Apr-11,16,6
29-Apr-11,0,3
30-Apr-11,17,3
1-May-11,53,5
2-May-11,18,5
3-May-11,5,3
4-May-11,3,3
5-May-11,18,3
6-May-11,17,3
7-May-11,92,3
8-May-11,49,3
9-May-11,26,3
10-May-11,43,3
11-May-11,94,3
12-May-11,70,3
13-May-11,37,3
14-May-11,10,8
15-May-11,9,13
16-May-11,10,9
17-May-11,3,3
18-May-11,3,5
19-May-11,9,5
15-Aug-11,0,4
16-Aug-11,0,4
17-Aug-11,1,4
18-Aug-11,0,4
19-Aug-11,0,4
21-Aug-11,3,8
22-Aug-11,4,3
23-Aug-11,4,3
24-Aug-11,1,3
25-Aug-11,18,3
26-Aug-11,5,3
27-Aug-11,6,3
28-Aug-11,4,3
29-Aug-11,11,3
30-Aug-11,1,14
31-Aug-11,0,3
1-Sep-11,7,3
2-Sep-11,4,3
3-Sep-11,19,3
4-Sep-11,81,3
5-Sep-11,41,3
6-Sep-11,14,3
7-Sep-11,8,3
8-Sep-11,16,3
9-Sep-11,30,3
10-Sep-11,10,3
12-Sep-11,49,16
13-Sep-11,30,16
14-Sep-11,99,17
15-Sep-11,44,12
16-Sep-11,17,12
17-Sep-11,4,11
18-Sep-11,15,11
19-Sep-11,12,9
20-Sep-11,141,9
21-Sep-11,13,11
22-Sep-11,34,9
23-Sep-11,26,6
24-Sep-11,132,9
25-Sep-11,18,7
26-Sep-11,6,3
27-Sep-11,10,3
28-Sep-11,98,3
29-Sep-11,33,4
30-Sep-11,31,3
1-Oct-11,162,6
2-Oct-11,131,3
3-Oct-11,60,3
4-Oct-11,41,3
5-Oct-11,16,15
6-Oct-11,25,16
7-Oct-11,17,16
8-Oct-11,4,17
9-Oct-11,8,15
10-Oct-11,21,15
11-Oct-11,16,17
12-Oct-11,15,17
13-Oct-11,20,17
14-Oct-11,59,17
15-Oct-11,44,17
16-Oct-11,28,17
17-Oct-11,28,17
18-Oct-11,117,3
19-Oct-11,73,3
20-Oct-11,38,14
21-Oct-11,37,14
22-Oct-11,42,17
23-Oct-11,61,17
24-Oct-11,19,17
25-Oct-11,30,17
26-Oct-11,12,17
27-Oct-11,26,14
28-Oct-11,24,14
29-Oct-11,4,14
30-Oct-11,22,14
31-Oct-11,17,14
1-Nov-11,8,16
2-Nov-11,4,16
3-Nov-11,2,17
4-Nov-11,7,17
5-Nov-11,6,17
6-Nov-11,3,16
7-Nov-11,3,16
8-Nov-11,0,3
9-Nov-11,1,6
10-Nov-11,0,6
11-Nov-11,7,6
12-Nov-11,1,6
13-Nov-11,0,6
14-Nov-11,1,6
15-Nov-11,6,7
16-Nov-11,18,7
17-Nov-11,7,7
18-Nov-11,4,7
19-Nov-11,1,7
20-Nov-11,5,7
21-Nov-11,2,7
22-Nov-11,0,7
23-Nov-11,1,7
24-Nov-11,1,7
25-Nov-11,0,7
26-Nov-11,1,7
27-Nov-11,1,7
28-Nov-11,0,7
29-Nov-11,0,7
30-Nov-11,1,7
29-Feb-12,0,14
1-Mar-12,0,14
2-Mar-12,0,14
6-Mar-12,0,14
7-Mar-12,6,14
8-Mar-12,4,14
9-Mar-12,3,14
10-Mar-12,1,14
11-Mar-12,16,14
12-Mar-12,9,14
13-Mar-12,6,14
14-Mar-12,16,14
15-Mar-12,30,14
16-Mar-12,10,14
17-Mar-12,14,11
18-Mar-12,16,11
19-Mar-12,15,11
20-Mar-12,15,11
21-Mar-12,5,13
22-Mar-12,3,14
23-Mar-12,3,7
24-Mar-12,2,7
25-Mar-12,2,7
26-Mar-12,3,7
27-Mar-12,3,7
28-Mar-12,4,4
29-Mar-12,2,4
30-Mar-12,8,4
31-Mar-12,1,5
1-Apr-12,2,5
2-Apr-12,4,5
3-Apr-12,7,5
4-Apr-12,2,7
5-Apr-12,5,7
6-Apr-12,1,7
7-Apr-12,0,7
8-Apr-12,3,4
9-Apr-12,5,4
10-Apr-12,1,4
11-Apr-12,0,4
12-Apr-12,3,9
13-Apr-12,4,4
14-Apr-12,6,4
15-Apr-12,14,6
16-Apr-12,11,7
17-Apr-12,7,3
18-Apr-12,5,3
19-Apr-12,17,3
20-Apr-12,54,3
21-Apr-12,6,3
22-Apr-12,14,3
23-Apr-12,3,3
24-Apr-12,6,3
25-Apr-12,9,13
26-Apr-12,42,13
27-Apr-12,4,3
28-Apr-12,4,3
29-Apr-12,2,3
30-Apr-12,4,16
1-May-12,8,8
2-May-12,69,8
3-May-12,36,8
4-May-12,30,5
5-May-12,12,5
6-May-12,16,3
7-May-12,19,3
8-May-12,15,3
9-May-12,13,3
10-May-12,9,5
11-May-12,5,5
12-May-12,29,6
13-May-12,5,5
14-May-12,7,5
15-May-12,11,3
16-May-12,4,3
17-May-12,9,3
22-May-12,0,3
23-May-12,0,14
24-May-12,4,3
25-May-12,13,4
26-May-12,5,4
11-Aug-12,0,4
12-Aug-12,0,4
13-Aug-12,0,4
14-Aug-12,2,4
15-Aug-12,2,4
16-Aug-12,0,4
17-Aug-12,1,4
18-Aug-12,7,4
19-Aug-12,3,4
20-Aug-12,12,4
21-Aug-12,6,4
23-Aug-12,3,4
24-Aug-12,2,14
25-Aug-12,7,4
26-Aug-12,8,4
27-Aug-12,11,14
28-Aug-12,28,17
29-Aug-12,8,17
30-Aug-12,7,17
31-Aug-12,12,17
1-Sep-12,24,17
2-Sep-12,17,17
3-Sep-12,16,17
4-Sep-12,15,17
5-Sep-12,12,17
6-Sep-12,65,17
7-Sep-12,8,17
8-Sep-12,37,17
9-Sep-12,36,17
10-Sep-12,45,17
11-Sep-12,14,17
12-Sep-12,11,17
13-Sep-12,118,17
14-Sep-12,92,17
15-Sep-12,77,17
16-Sep-12,29,17
17-Sep-12,32,17
18-Sep-12,46,17
19-Sep-12,46,17
20-Sep-12,60,15
21-Sep-12,51,12
22-Sep-12,58,13
23-Sep-12,70,12
24-Sep-12,39,12
25-Sep-12,18,12
26-Sep-12,145,6
27-Sep-12,86,8
28-Sep-12,39,11
29-Sep-12,50,12
30-Sep-12,123,12
1-Oct-12,24,12
2-Oct-12,52,12
3-Oct-12,31,17
4-Oct-12,23,14
5-Oct-12,59,17
6-Oct-12,28,17
7-Oct-12,47,17
8-Oct-12,39,17
9-Oct-12,14,17
10-Oct-12,46,15
11-Oct-12,78,15
12-Oct-12,128,12
13-Oct-12,41,15
14-Oct-12,14,12
15-Oct-12,23,13
16-Oct-12,23,6
17-Oct-12,3,9
18-Oct-12,8,10
19-Oct-12,1,11
20-Oct-12,34,4
21-Oct-12,52,4
22-Oct-12,22,16
23-Oct-12,3,16
24-Oct-12,6,16
25-Oct-12,7,14
26-Oct-12,32,17
27-Oct-12,71,17
28-Oct-12,33,17
29-Oct-12,14,17
30-Oct-12,13,17
31-Oct-12,8,17
1-Nov-12,6,17
2-Nov-12,10,14
3-Nov-12,1,14
4-Nov-12,11,4
5-Nov-12,6,7
8-Nov-12,5,7
9-Nov-12,3,7
10-Nov-12,0,7
11-Nov-12,0,6
12-Nov-12,2,6
13-Nov-12,3,7
14-Nov-12,2,7
15-Nov-12,0,7
16-Nov-12,21,7
17-Nov-12,2,7
18-Nov-12,1,7
19-Nov-12,2,7
20-Nov-12,0,7
21-Nov-12,9,7
22-Nov-12,0,7
23-Nov-12,6,7
24-Nov-12,1,7
25-Nov-12,0,7
26-Nov-12,4,7
27-Nov-12,1,7
28-Nov-12,0,7
29-Nov-12,0,7
30-Nov-12,2,7
8-Mar-13,0,14
9-Mar-13,0,14
10-Mar-13,1,14
11-Mar-13,2,14
12-Mar-13,1,12
13-Mar-13,0,6
14-Mar-13,0,4
15-Mar-13,1,11
16-Mar-13,0,4
17-Mar-13,0,4
18-Mar-13,0,7
19-Mar-13,1,14
20-Mar-13,0,7
25-Mar-13,0,4
26-Mar-13,0,4
27-Mar-13,0,4
28-Mar-13,0,4
29-Mar-13,1,4
30-Mar-13,4,4
31-Mar-13,8,4
1-Apr-13,2,4
2-Apr-13,0,4
3-Apr-13,2,4
4-Apr-13,8,4
5-Apr-13,3,4
6-Apr-13,12,6
7-Apr-13,20,6
8-Apr-13,11,6
9-Apr-13,34,4
10-Apr-13,2,4
11-Apr-13,5,7
12-Apr-13,6,14
13-Apr-13,2,6
14-Apr-13,16,7
15-Apr-13,19,7
16-Apr-13,5,5
17-Apr-13,9,6
18-Apr-13,0,5
19-Apr-13,3,5
20-Apr-13,3,4
21-Apr-13,4,4
22-Apr-13,3,4
23-Apr-13,8,4
24-Apr-13,3,4
25-Apr-13,2,4
26-Apr-13,1,4
27-Apr-13,9,6
28-Apr-13,9,6
29-Apr-13,2,6
30-Apr-13,13,6
1-May-13,8,6
2-May-13,43,6
3-May-13,4,6
4-May-13,11,4
5-May-13,35,4
6-May-13,3,4
7-May-13,6,4
8-May-13,14,4
9-May-13,16,4
10-May-13,26,4
11-May-13,6,4
12-May-13,14,3
13-May-13,27,3
14-May-13,14,7
15-May-13,119,4
16-May-13,37,4
17-May-13,22,4
18-May-13,30,6
19-May-13,5,6
20-May-13,36,6
21-May-13,14,6
22-May-13,13,6
23-May-13,9,6
24-May-13,0,6
25-May-13,6,6
26-May-13,3,6
27-May-13,3,6
22-Aug-13,4,17
23-Aug-13,8,17
24-Aug-13,1,17
25-Aug-13,0,17
26-Aug-13,6,17
27-Aug-13,4,17
28-Aug-13,8,17
29-Aug-13,33,14
30-Aug-13,7,3
31-Aug-13,8,3
1-Sep-13,9,3
2-Sep-13,16,3
3-Sep-13,30,3
4-Sep-13,44,14
5-Sep-13,32,14
6-Sep-13,12,14
7-Sep-13,9,14
8-Sep-13,12,14
9-Sep-13,12,16
10-Sep-13,15,16
11-Sep-13,163,16
12-Sep-13,58,16
13-Sep-13,21,16
14-Sep-13,13,5
17-Sep-13,10,12
18-Sep-13,7,12
19-Sep-13,7,12
20-Sep-13,16,12
21-Sep-13,48,12
22-Sep-13,39,6
23-Sep-13,9,5
24-Sep-13,13,6
25-Sep-13,6,5
26-Sep-13,23,17
27-Sep-13,10,14
28-Sep-13,8,13
29-Sep-13,49,17
30-Sep-13,54,17
1-Oct-13,10,12
2-Oct-13,355,12
3-Oct-13,152,9
4-Oct-13,41,9
5-Oct-13,30,6
6-Oct-13,20,7
7-Oct-13,35,5
8-Oct-13,364,10
9-Oct-13,65,12
10-Oct-13,78,12
11-Oct-13,80,16
12-Oct-13,56,12
13-Oct-13,54,12
14-Oct-13,280,15
15-Oct-13,64,14
16-Oct-13,20,15
17-Oct-13,20,15
18-Oct-13,39,15
19-Oct-13,90,14
20-Oct-13,17,8
21-Oct-13,23,11
22-Oct-13,25,8
23-Oct-13,47,11
24-Oct-13,18,12
25-Oct-13,19,16
26-Oct-13,18,10
27-Oct-13,26,4
28-Oct-13,22,4
30-Oct-13,4,9
31-Oct-13,3,11
1-Nov-13,7,11
2-Nov-13,11,11
3-Nov-13,35,9
4-Nov-13,10,9
5-Nov-13,3,4
6-Nov-13,2,4
7-Nov-13,11,4
8-Nov-13,7,4
9-Nov-13,0,4
10-Nov-13,6,4
11-Nov-13,2,9
12-Nov-13,7,4
13-Nov-13,0,4
14-Nov-13,1,7
15-Nov-13,0,10
16-Nov-13,0,7
17-Nov-13,0,7
18-Nov-13,0,7
19-Nov-13,1,7
9-Mar-14,0,15
10-Mar-14,0,15
11-Mar-14,0,15
13-Mar-14,0,15
14-Mar-14,2,17
15-Mar-14,0,17
16-Mar-14,0,17
17-Mar-14,0,17
18-Mar-14,3,17
19-Mar-14,12,14
20-Mar-14,7,14
21-Mar-14,5,14
22-Mar-14,2,14
23-Mar-14,0,14
24-Mar-14,0,5
25-Mar-14,2,14
26-Mar-14,0,4
27-Mar-14,0,4
28-Mar-14,1,4
29-Mar-14,2,4
30-Mar-14,1,7
31-Mar-14,7,5
1-Apr-14,20,7
2-Apr-14,6,7
3-Apr-14,3,4
4-Apr-14,3,6
5-Apr-14,2,6
6-Apr-14,17,6
7-Apr-14,34,11
8-Apr-14,11,13
9-Apr-14,8,14
10-Apr-14,40,14
11-Apr-14,7,14
12-Apr-14,18,14
13-Apr-14,42,11
14-Apr-14,10,4
15-Apr-14,6,4
16-Apr-14,2,4
17-Apr-14,9,4
18-Apr-14,4,4
19-Apr-14,5,4
20-Apr-14,8,4
21-Apr-14,8,4
22-Apr-14,7,17
23-Apr-14,1,17
24-Apr-14,10,17
25-Apr-14,18,14
26-Apr-14,12,4
27-Apr-14,16,4
28-Apr-14,7,4
29-Apr-14,10,4
30-Apr-14,20,4
1-May-14,11,4
2-May-14,5,4
3-May-14,19,6
4-May-14,14,4
5-May-14,20,6
6-May-14,38,6
7-May-14,120,6
8-May-14,62,4
9-May-14,48,4
10-May-14,19,4
12-May-14,38,4
13-May-14,41,4
14-May-14,10,4
16-May-14,6,11
17-May-14,1,12
18-May-14,20,17
19-May-14,11,17
20-May-14,30,10
21-May-14,44,7
22-May-14,9,6
23-May-14,7,6
24-May-14,7,6
25-May-14,9,6
26-May-14,5,6
27-May-14,4,6
28-May-14,7,6
29-May-14,4,6
30-May-14,2,7
12-Aug-14,0,8
13-Aug-14,0,8
15-Aug-14,0,4
16-Aug-14,0,4
17-Aug-14,0,4
18-Aug-14,0,4
19-Aug-14,0,4
20-Aug-14,0,4
22-Aug-14,1,14
23-Aug-14,4,4
24-Aug-14,6,4
25-Aug-14,0,14
26-Aug-14,26,14
27-Aug-14,23,17
28-Aug-14,9,14
29-Aug-14,4,14
30-Aug-14,5,17
31-Aug-14,28,14
1-Sep-14,9,14
2-Sep-14,67,14
3-Sep-14,72,14
4-Sep-14,10,14
5-Sep-14,6,14
6-Sep-14,62,14
7-Sep-14,78,15
8-Sep-14,22,15
9-Sep-14,7,15
10-Sep-14,3,17
11-Sep-14,21,14
12-Sep-14,44,14
13-Sep-14,28,16
14-Sep-14,16,14
15-Sep-14,116,17
16-Sep-14,44,15
17-Sep-14,37,14
18-Sep-14,37,14
19-Sep-14,21,14
20-Sep-14,23,14
21-Sep-14,80,14
22-Sep-14,73,14
23-Sep-14,46,16
24-Sep-14,30,14
25-Sep-14,29,16
27-Sep-14,40,17
28-Sep-14,41,17
29-Sep-14,118,5
30-Sep-14,48,5
1-Oct-14,36,4
2-Oct-14,28,4
3-Oct-14,8,4
4-Oct-14,93,16
5-Oct-14,65,16
6-Oct-14,18,14
7-Oct-14,31,4
8-Oct-14,80,4
9-Oct-14,119,4
10-Oct-14,189,4
11-Oct-14,139,7
13-Oct-14,15,14
14-Oct-14,2,4
15-Oct-14,10,4
16-Oct-14,9,14
17-Oct-14,18,16
18-Oct-14,17,17
19-Oct-14,86,11
20-Oct-14,25,12
21-Oct-14,22,12
22-Oct-14,63,13
23-Oct-14,26,17
24-Oct-14,11,17
25-Oct-14,17,17
26-Oct-14,74,14
27-Oct-14,12,14
28-Oct-14,4,14
29-Oct-14,6,17
30-Oct-14,15,17
31-Oct-14,9,17
1-Nov-14,19,17
2-Nov-14,5,17
3-Nov-14,4,17
4-Nov-14,1,17
5-Nov-14,8,17
6-Nov-14,6,17
7-Nov-14,16,17
8-Nov-14,3,17
9-Nov-14,8,16
10-Nov-14,3,16
11-Nov-14,2,4
12-Nov-14,7,4
13-Nov-14,3,4
14-Nov-14,1,4
15-Nov-14,1,7
16-Nov-14,1,7
6-Mar-15,0,14
7-Mar-15,0,17
8-Mar-15,0,17
9-Mar-15,0,17
10-Mar-15,0,17
11-Mar-15,1,14
12-Mar-15,0,14
13-Mar-15,0,14
14-Mar-15,1,14
15-Mar-15,0,14
16-Mar-15,15,14
17-Mar-15,0,14
18-Mar-15,0,4
19-Mar-15,0,4
20-Mar-15,2,14
21-Mar-15,10,14
22-Mar-15,2,4
23-Mar-15,0,4
24-Mar-15,0,4
25-Mar-15,2,4
26-Mar-15,1,11
27-Mar-15,0,11
28-Mar-15,0,11
29-Mar-15,5,11
30-Mar-15,4,5
31-Mar-15,8,5
1-Apr-15,29,5
2-Apr-15,19,11
3-Apr-15,6,12
4-Apr-15,1,12
5-Apr-15,8,13
6-Apr-15,5,12
7-Apr-15,1,10
8-Apr-15,2,10
9-Apr-15,2,7
10-Apr-15,9,10
11-Apr-15,6,10
12-Apr-15,19,10
13-Apr-15,14,9
14-Apr-15,2,9
15-Apr-15,8,9
16-Apr-15,2,14
17-Apr-15,15,12
18-Apr-15,48,12
19-Apr-15,12,11
20-Apr-15,4,7
21-Apr-15,1,7
22-Apr-15,1,5
23-Apr-15,2,5
24-Apr-15,7,5
25-Apr-15,10,5
26-Apr-15,9,6
27-Apr-15,0,3
28-Apr-15,4,3
29-Apr-15,15,3
30-Apr-15,3,3
1-May-15,0,5
2-May-15,18,5
4-May-15,68,6
5-May-15,15,6
6-May-15,19,6
7-May-15,19,6
8-May-15,31,6
9-May-15,20,3
10-May-15,4,3
11-May-15,32,3
12-May-15,45,9
13-May-15,9,10
14-May-15,11,10
15-May-15,43,10
16-May-15,55,13
17-May-15,26,13
18-May-15,41,13
19-May-15,7,13
20-May-15,7,13
21-May-15,2,13
22-May-15,18,13
23-May-15,7,13
24-May-15,9,6
25-May-15,9,6
26-May-15,4,4
27-May-15,8,6
28-May-15,2,6
29-May-15,3,5
17-Aug-15,4,3
18-Aug-15,1,3
19-Aug-15,1,3
20-Aug-15,5,3
21-Aug-15,45,4
22-Aug-15,8,6
23-Aug-15,6,6
24-Aug-15,17,6
25-Aug-15,11,6
26-Aug-15,4,3
27-Aug-15,37,3
28-Aug-15,5,3
29-Aug-15,1,3
30-Aug-15,5,3
31-Aug-15,19,3
1-Sep-15,14,3
2-Sep-15,17,3
3-Sep-15,33,3
4-Sep-15,31,3
5-Sep-15,12,3
6-Sep-15,9,3
7-Sep-15,6,3
8-Sep-15,99,16
9-Sep-15,44,13
10-Sep-15,45,14
11-Sep-15,42,14
12-Sep-15,24,14
13-Sep-15,18,14
14-Sep-15,17,14
15-Sep-15,17,14
16-Sep-15,6,14
17-Sep-15,8,14
18-Sep-15,7,14
19-Sep-15,63,14
20-Sep-15,158,14
21-Sep-15,34,14
22-Sep-15,9,4
23-Sep-15,24,4
24-Sep-15,43,4
25-Sep-15,19,4
26-Sep-15,22,4
27-Sep-15,16,4
28-Sep-15,12,6
29-Sep-15,21,7
30-Sep-15,90,8
1-Oct-15,40,8
2-Oct-15,15,5
3-Oct-15,6,4
5-Oct-15,12,4
6-Oct-15,10,9
7-Oct-15,288,12
8-Oct-15,128,13
9-Oct-15,24,13
10-Oct-15,110,12
11-Oct-15,33,12
12-Oct-15,14,12
13-Oct-15,26,7
14-Oct-15,45,8
15-Oct-15,21,9
16-Oct-15,45,10
17-Oct-15,48,12
18-Oct-15,17,17
19-Oct-15,8,14
20-Oct-15,10,9
21-Oct-15,1,9
22-Oct-15,28,12
23-Oct-15,101,12
24-Oct-15,17,9
25-Oct-15,20,11
26-Oct-15,10,13
27-Oct-15,6,13
28-Oct-15,3,9
29-Oct-15,3,8
30-Oct-15,10,7
31-Oct-15,1,4
2-Nov-15,4,3
3-Nov-15,8,3
4-Nov-15,13,14
5-Nov-15,7,13
6-Nov-15,3,16
7-Nov-15,44,17
8-Nov-15,41,16
9-Nov-15,10,16
10-Nov-15,11,16
11-Nov-15,3,3
12-Nov-15,2,3
13-Nov-15,10,3
14-Nov-15,12,3
15-Nov-15,12,3
16-Nov-15,1,3
17-Nov-15,1,16
18-Nov-15,3,13
19-Nov-15,4,16
20-Nov-15,6,16
29-Feb-16,0,15
5-Mar-16,0,17
6-Mar-16,0,17
7-Mar-16,23,17
8-Mar-16,0,17
9-Mar-16,23,14
10-Mar-16,6,14
11-Mar-16,1,14
12-Mar-16,1,14
13-Mar-16,0,14
14-Mar-16,1,17
15-Mar-16,1,17
16-Mar-16,24,10
17-Mar-16,11,12
19-Mar-16,0,12
20-Mar-16,0,14
22-Mar-16,2,17
24-Mar-16,0,15
25-Mar-16,0,16
26-Mar-16,3,7
28-Mar-16,1,7
29-Mar-16,0,3
30-Mar-16,0,3
31-Mar-16,1,3
1-Apr-16,0,6
2-Apr-16,0,6
4-Apr-16,0,3
5-Apr-16,0,3
6-Apr-16,1,3
7-Apr-16,0,12
8-Apr-16,0,9
9-Apr-16,0,8
11-Apr-16,0,14
12-Apr-16,0,17
13-Apr-16,1,17
14-Apr-16,0,17
15-Apr-16,4,17
16-Apr-16,0,17
17-Apr-16,0,17
18-Apr-16,1,12
19-Apr-16,1,12
20-Apr-16,1,12
21-Apr-16,0,9
22-Apr-16,1,4
23-Apr-16,1,4
24-Apr-16,1,4
25-Apr-16,3,4
26-Apr-16,1,5
27-Apr-16,0,4
28-Apr-16,0,4
29-Apr-16,0,6
30-Apr-16,0,6
2-May-16,0,4
3-May-16,0,4
4-May-16,2,6
5-May-16,0,6
7-May-16,7,6
8-May-16,0,4
9-May-16,1,4
10-May-16,1,4
11-May-16,0,4
12-May-16,3,4
13-May-16,4,4
15-May-16,1,4
16-May-16,1,4
17-May-16,0,14
18-May-16,1,17
19-May-16,1,17
20-May-16,2,11
21-May-16,0,11
22-May-16,1,11
23-May-16,0,11
24-May-16,11,11
25-May-16,5,11
26-May-16,0,11
27-May-16,0,11
28-May-16,0,4
30-May-16,1,9
22-Aug-16,4,3
23-Aug-16,2,3
24-Aug-16,3,16
26-Aug-16,12,3
27-Aug-16,8,3
28-Aug-16,3,3
29-Aug-16,8,14
30-Aug-16,4,16
1-Sep-16,10,16
2-Sep-16,10,17
3-Sep-16,11,16
4-Sep-16,0,16
5-Sep-16,6,16
6-Sep-16,6,16
7-Sep-16,3,13
8-Sep-16,31,17
9-Sep-16,34,17
10-Sep-16,21,17
11-Sep-16,59,17
12-Sep-16,25,17
13-Sep-16,4,17
14-Sep-16,27,17
15-Sep-16,13,17
16-Sep-16,11,17
17-Sep-16,32,17
18-Sep-16,43,14
19-Sep-16,28,17
20-Sep-16,23,17
21-Sep-16,7,17
22-Sep-16,5,17
23-Sep-16,19,17
24-Sep-16,34,17
26-Sep-16,54,3
27-Sep-16,80,4
